trajectory_id,dataset_split,product,batch_number,season,disturbance_type,impurity,fouling_resistance,n_points,final_monomer_added_kg,final_monomer_mass_kg,final_polymer_mass_kg,final_conversion_proxy,T_min_K,T_max_K,T_final_K,controlled_mean_abs_error_K,controlled_95_abs_error_K,controlled_within_0p5K_pct,controlled_within_1p0K_pct,max_reaction_heat_kW,min_jacket_heat_kW,max_jacket_heat_kW,max_reaction_rate_kg_s,min_U_kW_m2_K,max_U_kW_m2_K,max_viscosity_proxy,energy_residual_median_abs_kW,energy_residual_max_abs_kW,monomer_residual_median_abs,polymer_residual_median_abs,max_valve_step_pct,max_feed_step_kg_s,stage_sequence
10,baseline,A,1,summer,none,1.0,0.0,1801,45.00044001255032,1.2270245949584626e-12,56.22744001254937,0.9999999999821932,294.26,355.8517619440727,355.5307587326068,0.19911911183184475,0.5261436275617086,93.97374701670644,100.0,1.918223643720241,-5.745244967686344,11.12489680144562,0.0028437507689984,0.2,0.973503574199674,578.278793860618,7.771561172376096e-15,3.530509218307998e-14,2.4543626424244273e-14,2.4543626424244273e-14,1.6000000000000085,0.0004666666666666,heatup->feed->hold
11,baseline,B,2,summer,none,1.0,0.0005,1801,45.00028729954115,1.1049019889835222e-12,56.22728729954053,0.9999999999821954,294.26,355.8357283014675,355.5055648878233,0.16072341331816423,0.5079788136536649,94.6268656716418,100.0,1.9214869397891308,-5.7610660975466175,11.111481517649189,0.0028485885785707,0.2,0.9712845132502914,2319.7399075703547,1.7763568394002505e-15,3.5083047578154947e-14,2.2050936919482488e-14,2.2050936919482488e-14,1.6000000000000085,0.0004666666666666,heatup->feed->hold
12,baseline,A,3,summer,none,1.0,0.001,1801,45.00044001255032,1.2270646692971362e-12,56.22744001254948,0.9999999999821932,294.26,355.85167368104914,355.5309047502137,0.1996385854368392,0.526812404453608,93.91408114558473,100.0,1.9181944604187449,-5.742077059106716,11.119181142196682,0.0028437075049941,0.2,0.9725566766911292,578.2787938606219,7.771561172376096e-15,3.547162563677375e-14,2.4544436998087383e-14,2.4544420244188424e-14,1.6000000000000085,0.0004277777777777,heatup->feed->hold
13,baseline,B,4,summer,none,1.0,0.0015,1801,45.00028729954115,1.1049266470987833e-12,56.22728729954059,0.9999999999821954,294.26,355.8356816353113,355.50559076886856,0.16123345372218553,0.5101287794406005,94.6268656716418,100.0,1.9214784797617732,-5.757845108168042,11.105780420425594,0.0028485760366498,0.2,0.9703418744419768,2319.739907570371,2.1649348980190553e-15,3.5388358909926865e-14,2.2051994157761694e-14,2.2051411509287726e-14,1.6000000000000085,0.0004277777777777,heatup->feed->hold
14,baseline,A,5,summer,none,1.0,0.002,1801,45.00044001255032,1.2270390211255497e-12,56.227440012549415,0.9999999999821932,294.26,355.8517307014796,355.53090542903067,0.19922605140644212,0.5260460146949754,93.91044776119402,100.0,1.918182884333508,-5.739000642670087,11.113471689854885,0.002843690343543,0.2,0.9716118397386232,578.27879386062,8.43769498715119e-15,3.530509218307998e-14,2.45439121875701e-14,2.45439121875701e-14,1.6000000000000085,0.0004666666666666,heatup->feed->hold
15,baseline,B,1,winter,none,1.0,0.0,1801,45.00028729954114,1.0799530284412404e-12,56.2272872995406,0.999999999982196,277.26,355.8012763651508,355.5076242554135,0.1661471950127424,0.5463635700913783,93.53083434099153,100.0,1.9200254704275863,-5.710329378124176,11.130084947383631,0.002846421962267,0.2,0.9717562775962236,2319.7399075703797,2.4424906541753444e-15,3.441691376337985e-14,2.158383509009944e-14,2.158315547252948e-14,1.6000000000000085,0.0004277777777777,heatup->feed->hold
16,baseline,A,2,winter,none,1.0,0.0005,1801,45.00044001255032,8.698809099644245e-13,56.22744001254979,0.9999999999821996,277.26,355.8219394533159,355.5743839429302,0.22127715820691532,0.5558560504390185,92.3262839879154,100.0,1.9184981497931488,-5.799769128753364,11.13780516239511,0.0028441577219929,0.2,0.9730298415336216,578.2787938606539,1.0658141036401503e-14,3.5360603334311236e-14,0.0,0.0,1.6000000000000085,0.0004277777777777,heatup->feed->hold
17,baseline,B,3,winter,none,1.0,0.001,1801,45.00028729954114,1.0799203390550356e-12,56.22728729954061,0.999999999982196,277.26,355.80133145750074,355.5076253464745,0.16574238034488836,0.5429334562764093,93.58741681790683,100.0,1.9200190944940232,-5.707690285357823,11.124368614795328,0.0028464125099979,0.2,0.9708130471945404,2319.7399075703797,2.886579864025407e-15,3.4861002973229915e-14,2.1582525398394076e-14,2.1582525398394076e-14,1.6000000000000085,0.0004666666666666,heatup->feed->hold
18,baseline,A,4,winter,none,1.0,0.0015,1801,45.00044001255032,8.698859334579584e-13,56.22744001254978,0.9999999999821996,277.26,355.8219341999448,355.5662081844238,0.2195512738347454,0.5560304113499339,92.32164449818622,100.0,1.9184860179326897,-5.797052082227136,11.132080440163358,0.0028441397366096,0.2,0.9720839736700276,578.2787938606529,1.021405182655144e-14,3.597122599785507e-14,0.0,0.0,1.6000000000000085,0.0004277777777777,heatup->feed->hold
19,baseline,B,5,winter,none,1.0,0.002,1801,45.00028729954114,1.0799224775117413e-12,56.227287299540585,0.999999999982196,277.26,355.80132785344887,355.5076617367112,0.16583843229623768,0.5431358849636149,93.58353510895884,100.0,1.920013341406334,-5.705010135560137,11.118658489540133,0.0028464039810927,0.2,0.9698714820765152,2319.739907570375,2.6645352591003757e-15,3.502753642692369e-14,2.1582566616266697e-14,2.1582566616266697e-14,1.6000000000000085,0.0004666666666666,heatup->feed->hold
20,train,A,3,winter,feed_temp,0.8647298708964224,0.0008482101481555,1801,44.999999999999964,7.793359395807227e-13,56.2270000000006,0.9999999999822012,277.26,355.8302386000369,355.49012543883686,0.10043013372987895,0.27268770363178585,99.63235294117648,100.0,1.6705238830009943,-3.4702145663340165,10.671493694885292,0.0024765379117635,0.2,0.9011629281137808,578.2605840699134,4.6629367034256575e-15,3.547162563677375e-14,1.9491963642280677e-08,1.7431096900090426e-08,1.0138830712887028,0.0004595491861362,heatup->feed->hold
21,train,B,3,winter,none,0.9963047352738787,0.0010157630225858,1801,45.00045512611583,9.286953967063625e-13,56.227455126115046,0.9999999999821986,277.26,355.85434346325843,355.4998572594431,0.09657156456443607,0.32077414807151544,99.22062350119904,100.0,1.83278813048842,-4.307261528302894,11.903251293200247,0.0027170933235811,0.2259744636961024,1.0969883683925246,2319.7733758718878,3.1086244689504383e-15,3.5263458819656535e-14,1.8682199147071178e-11,1.26498810760764e-11,1.1015146038457004,0.0004042032930592,heatup->feed->hold
22,train,B,4,summer,none,1.1882447649444134,0.0015901467118523,1801,45.00012921846019,1.0624639621262704e-12,56.22712921845909,0.999999999982196,294.26,355.7857077851011,355.5047816766049,0.1387706339962166,0.4483601772207967,96.64067186562687,100.0,1.6645078978147088,-4.93650327303726,10.38496733484384,0.0024676192632233,0.2,0.8602621319480376,2319.708383071862,5.662137425588298e-15,3.574918139293004e-14,3.734937061511765e-08,3.4991993599995524e-08,1.4463132685712807,0.0003595839223793,heatup->feed->hold
23,train,A,3,winter,none,1.1001321623823954,0.0011908431570113,1801,45.00000375328412,1.0759902109575334e-12,56.2270037532828,0.999999999982196,277.26,355.7204584155897,355.6349290353895,0.28697736968312454,0.887727334996844,78.31912302070646,97.13763702801461,1.793113894126677,-6.718802935809334,11.096836008840368,0.0026582765946076,0.2,0.945511889260253,578.2607393966372,1.4432899320127035e-14,3.552713678800501e-14,2.3828604716859747e-08,2.145870569994837e-08,1.684940671471665,0.0004122738045484,heatup->feed->hold
24,train,A,4,summer,none,0.9475308527611044,0.001725466816711,1801,45.000779554597706,1.234576577039549e-12,56.22777955459632,0.9999999999821932,294.26,355.855628448768,355.50086432547266,0.10300921399374163,0.36494851449367616,98.56373429084381,100.0,2.0676426206564527,-5.084068775609946,10.585935963142925,0.0030652631729125,0.2,0.882004509100336,578.2928459903009,5.551115123125783e-16,3.522182545623309e-14,2.4743101889877625e-14,2.474309095787364e-14,1.709200220910894,0.0005043976442101,heatup->feed->hold
25,train,A,3,summer,none,1.182112765881944,0.001082723657119,1801,45.00111335794823,8.985166037887976e-13,56.22811335794765,0.9999999999821996,294.26,355.82523657319086,355.4244920493304,0.2640542176385435,0.8900706547207449,83.62989323843416,96.1447212336892,1.845777170396564,-6.540077602104997,11.570115151280522,0.0027363494683733,0.2180311186508692,1.0603008357633157,578.3066608598813,1.4654943925052066e-14,3.5416114485542494e-14,3.4053212078896376e-08,3.095637350018082e-08,1.8653914321819869,0.0003403217602324,heatup->feed->hold
26,train,A,1,winter,none,1.1619584884349103,0.0,1801,45.00013357759684,9.953064505144257e-13,56.22713357759562,0.9999999999821974,277.26,355.8589167407475,355.5356751226114,0.2063798199313009,0.6421864533703,92.02678027997565,98.66098600121728,2.251187843975788,-7.038753314775105,10.649678670927427,0.0033373674563047,0.2,0.9002903706751275,578.2661120961244,1.1754486273218845e-14,3.554795346971673e-14,0.0,0.0,1.384153581952667,0.0006043255991701,heatup->feed->hold
27,train,A,5,summer,none,0.9110733427213304,0.0022355779782881,1801,45.00000000000002,8.888787633828144e-13,56.2269999999988,0.9999999999821992,294.26,355.8057012425509,355.50726180900153,0.1221984019461408,0.3866799680779251,97.91044776119404,100.0,1.6544861384929526,-4.304713129326,11.936085455157922,0.0024527620874862,0.2284001203833398,1.109550520607087,578.2605840698374,4.218847493575595e-15,3.530509218307998e-14,2.4456057488853087e-08,2.1935709799796033e-08,1.7267012497159655,0.0004196295982362,heatup->feed->hold
28,train,A,4,summer,none,0.9828278189670372,0.0013523458262457,1801,45.00373342497576,8.57879976156058e-13,56.23073342497527,0.9999999999822008,294.26,355.8199622140805,355.6034648416077,0.21609028035903094,0.5839892015021575,92.65671641791045,100.0,2.227501163001329,-6.478250358483754,10.850384619277978,0.00330225214665,0.2,0.9397674875243218,578.4151038391071,1.304512053934559e-14,3.5638159090467525e-14,0.0,0.0,1.8324801450337205,0.0004830431907167,heatup->feed->hold
29,train,A,1,summer,none,1.0967883095052522,0.0,1801,45.00000013129114,1.2067323367154864e-12,56.22700013129052,0.9999999999821936,294.26,355.8484610979162,355.5037938231373,0.07886835051593627,0.2958125323160402,99.45945945945947,100.0,1.9456971560914416,-4.698335203507929,11.368246290061265,0.0028844800250414,0.2030125203061904,0.9881676019015564,578.2605895032162,2.4424906541753444e-15,3.5388358909926865e-14,1.1219553695528415e-12,7.497455230505081e-13,1.1699319201680964,0.0005296829605279,heatup->feed->hold
30,train,A,2,summer,none,0.9996577299965358,0.0004453686577696,1801,45.00000053310352,1.0550493990984984e-12,56.22700464545868,0.9999999999821964,294.26,355.83459869046914,355.306938682422,0.1952319141393203,0.5617248915143502,91.96642685851319,100.0,1.7449424564381044,-5.3891173881978105,11.144503665533934,0.0025868628345807,0.2048932897622611,0.996970047235376,578.2607763186671,1.5210055437364645e-14,3.552713678800501e-14,3.547756995059476e-08,2.8561747200005943e-08,1.5492181520689599,0.0004671033896943,heatup->feed->hold
31,train,A,3,summer,none,1.1073286247316527,0.0010237807667346,1801,45.00031695196921,1.2795089784374049e-12,56.22731695196833,0.9999999999821924,294.26,355.78439649929163,355.4998342234255,0.12164917107046981,0.4285617716962972,97.3621103117506,100.0,2.0376562151542243,-5.778371696034803,10.490364392472324,0.0030208085734785,0.2,0.8782296413673171,578.2737009929804,2.220446049250313e-16,3.4861002973229915e-14,2.9834372983480034e-14,2.9834372983480034e-14,1.9296522530426827,0.0004631668732942,heatup->feed->hold
32,train,A,5,summer,none,0.8331149032269481,0.0023691123157779,1801,45.00046755253975,1.095302899026319e-12,56.22746755253795,0.9999999999821956,294.26,355.8215946795766,355.6605656395779,0.23241045854362838,0.8031075795791053,85.51847437425506,97.67580452920143,2.0188182284535263,-6.240256075966976,11.000643769925473,0.0029928814131905,0.2,0.9577897841296876,578.2799336086886,1.4654943925052066e-14,3.552713678800501e-14,1.7688969673223667e-14,1.7688969673223667e-14,1.4802731413766068,0.0003875935922029,heatup->feed->hold
33,train,A,5,winter,none,1.1128689644832792,0.0021030012135395,1801,45.00007249281437,9.842579133953179e-13,56.22707249281309,0.9999999999821976,277.26,355.8088934000407,355.53885651097795,0.24743436346427453,0.6851983523506561,87.07317073170732,99.8170731707317,1.8274686203839243,-5.956489224743163,10.551485468508783,0.0027092071936192,0.2,0.8800092333210371,578.2635841354402,5.329070518200751e-15,3.547162563677375e-14,1.7993433125631798e-09,5.906476073918454e-09,1.9738654489465333,0.0004341367598676,heatup->feed->hold
