regime_id,n_windows,n_trajectories,dominant_stage,dominant_split,dominant_product,mean_T_K,mean_dTdt_K_min,mean_feed_rate,mean_viscosity,mean_U,mean_Q_reaction,mean_Q_jacket,mean_conversion,mean_valve,mean_probability,window_pct
0,6379,116,feed,train,A,355.4210563661182,0.00263584492148772,0.002744309738070744,466.6158724721642,0.3227086024843093,1.8583382822575738,-1.0392737787511948,0.996506611057016,49.8104271140132,0.9957057830961843,13.361960620025137
1,6699,116,feed,train,A,353.604829523908,0.1809880417726941,0.00223503953507062,19.68639025727273,0.8739671880106268,1.4959546555167744,-0.113922006126729,0.9924965694572319,50.01283263800603,0.994787232006356,14.03225806451613
2,4119,55,hold,train,A,355.55361166757046,0.0008055208886628658,5.542138889545988e-08,578.2899489827435,0.20574135684384207,4.61633240490021e-05,0.35261517493011113,0.9999999346720051,50.020612037861746,0.9999069247931119,8.627984918307499
3,5801,74,hold,train,A,355.5584707448976,0.02460708410812068,3.1463023096353295e-07,578.2915987702766,0.20351189781316056,0.0002510700412976682,0.590003743391377,0.9999996613025356,50.171025171051184,0.9993963670964858,12.15123586091328
4,6338,73,hold,train,B,355.5205790523072,0.008166038639123853,1.1608558202895156e-07,2319.8657431894358,0.20502705573546975,0.00014020325031356137,0.4475216167543775,0.9999998037927159,50.07059088142775,0.9996492237031328,13.276078759949728
5,5740,104,feed,train,A,355.47040813724834,0.013312496084840886,0.002761346696467939,449.4874646369647,0.3301632422470027,1.8701232731699624,-1.1696073631719488,0.9965138028767385,49.720148326436906,0.9927649551671557,12.023460410557185
6,5623,104,feed,train,A,354.4733253636895,0.10213130913792101,0.002362346040674344,18.792464479663032,0.8917682652951702,1.581541889824534,-0.6334002494096381,0.9920302539001763,49.87726115731786,0.9912834087025328,11.778382907415166
7,7041,220,hold,train,A,355.5256025537718,-0.029222805629690037,3.738987232182761e-05,1019.5530053379149,0.20550408334213943,0.03306725591999132,0.18574406297978568,0.9999550180985273,49.806990727779215,0.9988127615773158,14.748638458315877
